year,month,day,hour,sim_flow_cfs,flow_cfs
2009,12,25,0,37.863469382953696,34.8
2009,12,25,6,37.847042581127894,32.4
2009,12,25,12,37.83098423662897,52.7
2009,12,25,18,37.81502857997936,46.9
2009,12,26,0,37.88093097429566,38
2009,12,26,6,37.86482386728712,30.1
2009,12,26,12,37.849093764594336,46
2009,12,26,18,37.83344653072132,49.7
2009,12,27,0,37.89950626339687,41.5
2009,12,27,6,37.8836904529179,34
2009,12,27,12,37.86824646930826,48.8
2009,12,27,18,37.85288009376353,46.9
2009,12,28,0,37.919081213977805,40.6
2009,12,28,6,37.90354163376531,36.4
2009,12,28,12,37.88837381849502,54.6
2009,12,28,18,37.8732765544788,45.1
2009,12,29,0,37.93960376833883,39.7
2009,12,29,6,37.9243314800477,42.4
2009,12,29,12,37.90941181253376,44.1
2009,12,29,18,37.89456959819337,46
2009,12,30,0,37.961008775281144,46.9
2009,12,30,6,37.94598486773805,48.8
2009,12,30,12,37.93132057974098,49.7
2009,12,30,18,37.91672442479499,50.7
2009,12,31,0,37.983261621910664,51.7
2009,12,31,6,37.968467402135225,46.9
2009,12,31,12,37.95402480953367,58.7
2009,12,31,18,37.93964912995042,51.7
2010,1,1,0,38.0062764837766,53.6
2010,1,1,6,37.991712150218895,49.7
2010,1,1,12,37.97749851191556,50.7
2010,1,1,18,37.96334776506215,51.7
2010,1,2,0,38.03004759976741,51.7
2010,1,2,6,38.015675883618506,51.7
2010,1,2,12,38.001648576257644,52.7
2010,1,2,18,37.98767774445124,55.7
2010,1,3,0,38.05444776779581,53.6
2010,1,3,6,38.04027802261698,49.7
2010,1,3,12,38.02644888413099,63
2010,1,3,18,38.01267229047302,52.7
2010,1,4,0,38.079504470139675,56.7
2010,1,4,6,38.0655200447561,48.8
2010,1,4,12,38.05187126584177,56.7
2010,1,4,18,38.038273530922424,57.7
2010,1,5,0,38.10515631113546,51.7
2010,1,5,6,38.091328722514625,47.8
2010,1,5,12,38.077841016779495,52.7
2010,1,5,18,38.06441034460159,55.7
2010,1,6,0,38.13132650057055,54.6
2010,1,6,6,38.117677803149675,55.7
2010,1,6,12,38.104353425943934,56.7
2010,1,6,18,38.09108172017074,58.7
2010,1,7,0,38.15803796932495,58.7
2010,1,7,6,38.14454071169521,57.7
2010,1,7,12,38.131372869720224,59.8
2010,1,7,18,38.11825487263892,60.8
2010,1,8,0,38.185242772397096,53.6
2010,1,8,6,38.17187821906539,44.1
2010,1,8,12,38.158851373146604,56.7
2010,1,8,18,38.145870338525654,60.8
2010,1,9,0,38.21286474033306,48.8
2010,1,9,6,38.19963289789638,53.6
2010,1,9,12,38.18674472709546,57.7
2010,1,9,18,38.17388407539697,57.7
2010,1,10,0,38.240898432080826,56.7
2010,1,10,6,38.22779852330907,56.7
2010,1,10,12,38.215026083024924,56.7
2010,1,10,18,38.20229577462854,61.9
2010,1,11,0,38.26931266404502,56.7
2010,1,11,6,38.25633578717694,51.7
2010,1,11,12,38.243685631349294,60.8
2010,1,11,18,38.24788190575867,65.1
2010,1,12,0,38.410615271153354,58.7
2010,1,12,6,38.47793806335352,57.7
2010,1,12,12,38.46206124651016,57.7
2010,1,12,18,38.49250804100147,59.8
2010,1,13,0,38.87449612760958,55.7
2010,1,13,6,38.99601184294728,54.6
2010,1,13,12,38.87648051949216,58.7
2010,1,13,18,38.849830098982956,66.3
2010,1,14,0,39.2368155748189,60.8
2010,1,14,6,39.334513106739614,58.7
2010,1,14,12,39.172708343900396,57.7
2010,1,14,18,38.917568214879644,64.1
2010,1,15,0,38.76444273262075,55.7
2010,1,15,6,38.593716535596634,50.7
2010,1,15,12,38.48238134523794,67.4
2010,1,15,18,38.412954480253106,74.2
2010,1,16,0,38.44879079758266,59.8
2010,1,16,6,38.419942640794375,56.7
2010,1,16,12,38.39944134698967,56.7
2010,1,16,18,38.4069436108527,60.8
2010,1,17,0,38.71311770115123,53.6
2010,1,17,6,38.792668307150784,50.7
2010,1,17,12,38.76721426502793,64.1
2010,1,17,18,38.70149685721908,64.1
2010,1,18,0,38.865541920880965,65.1
2010,1,18,6,38.856508063733074,59.8
2010,1,18,12,38.81845980458882,58.7
2010,1,18,18,38.80246914174494,59.8
2010,1,19,0,38.96233171533013,59.8
2010,1,19,6,38.91568934120094,59.8
2010,1,19,12,38.87151405492081,58.7
2010,1,19,18,38.88454245947584,63
2010,1,20,0,39.429379293417426,61.9
2010,1,20,6,39.64834965111465,61.9
2010,1,20,12,39.602558494366576,59.8
2010,1,20,18,39.53376188407965,61.9
2010,1,21,0,40.0246315909455,60.8
2010,1,21,6,40.1837024722169,60.8
2010,1,21,12,40.08146484745726,61.9
2010,1,21,18,39.950080034933436,63
2010,1,22,0,40.361640101563125,60.8
2010,1,22,6,40.48636533816338,61.9
2010,1,22,12,40.44503476997491,63
2010,1,22,18,40.344776823252445,61.9
2010,1,23,0,40.6067653664907,60.8
2010,1,23,6,40.646005947176945,61.9
2010,1,23,12,40.553210094718736,60.8
2010,1,23,18,40.40707511048515,64.1
2010,1,24,0,40.468198153510926,56.7
2010,1,24,6,40.36905257031734,50.7
2010,1,24,12,40.300375397070084,65.1
2010,1,24,18,40.25261465528624,58.7
2010,1,25,0,40.40960535174081,71.9
2010,1,25,6,40.38175861532226,55.7
2010,1,25,12,40.35829162721962,55.7
2010,1,25,18,40.33686560587791,73
2010,1,26,0,40.50787524577421,61.9
2010,1,26,6,40.48777955066664,60.8
2010,1,26,12,40.53204036508445,59.8
2010,1,26,18,41.27820527986202,61.9
2010,1,27,0,42.490476435812084,61.9
2010,1,27,6,42.78661108289168,60.8
2010,1,27,12,42.54928756134467,60.8
2010,1,27,18,42.60619638591224,59.8
2010,1,28,0,43.17922251101156,59.8
2010,1,28,6,43.1974874936991,59.8
2010,1,28,12,42.8788902129266,58.7
2010,1,28,18,42.53638977692754,60.8
2010,1,29,0,42.44750350417719,56.7
2010,1,29,6,42.2264782558242,58.7
2010,1,29,12,42.071525798703135,59.8
2010,1,29,18,41.96662213973835,61.9
2010,1,30,0,42.089893894984705,51.7
2010,1,30,6,42.036876080061305,42.4
2010,1,30,12,41.995095281882456,49.7
2010,1,30,18,41.95990048571954,73
2010,1,31,0,42.12251839087331,60.8
2010,1,31,6,42.09156691822185,58.7
2010,1,31,12,42.061623386795766,59.8
2010,1,31,18,42.03225667043777,61.9
2010,2,1,0,42.22495901504788,59.8
2010,2,1,6,42.209724622241424,29.4
2010,2,1,12,42.175491775129196,58.7
2010,2,1,18,42.13582507560629,60.8
2010,2,2,0,42.291195254396676,59.8
2010,2,2,6,42.25594886243597,58.7
2010,2,2,12,42.236175032946235,58.7
2010,2,2,18,42.205705121243945,60.8
2010,2,3,0,42.364044267015515,59.8
2010,2,3,6,42.33176928009839,56.7
2010,2,3,12,42.30242978136024,58.7
2010,2,3,18,42.41999163903262,59.8
2010,2,4,0,43.18497492519624,58.7
2010,2,4,6,43.49516251338291,56.7
2010,2,4,12,43.41522948936042,61.9
2010,2,4,18,43.24334140387896,59.8
2010,2,5,0,43.48919817212357,58.7
2010,2,5,6,43.52208977173221,55.7
2010,2,5,12,43.4340732127933,60.8
2010,2,5,18,43.81447112671379,60.8
2010,2,6,0,44.82848391889137,58.7
2010,2,6,6,45.089903650901896,58.7
2010,2,6,12,44.816385955445696,58.7
2010,2,6,18,44.729704592907005,60.8
2010,2,7,0,45.39696489002845,60.8
2010,2,7,6,45.52776499744196,61.9
2010,2,7,12,45.25590793887665,61.9
2010,2,7,18,45.068182059719874,61.9
2010,2,8,0,45.43614369296798,61.9
2010,2,8,6,45.45834248620592,59.8
2010,2,8,12,45.23699062562115,57.7
2010,2,8,18,44.94719291916682,60.8
2010,2,9,0,44.8973276238611,58.7
2010,2,9,6,44.712859800107324,57.7
2010,2,9,12,44.58428526527813,59.8
2010,2,9,18,44.493495637510904,58.7
2010,2,10,0,44.62297037803047,59.8
2010,2,10,6,44.56764240356881,NA
2010,2,10,12,44.51960824000417,58.7
2010,2,10,18,44.47535999663901,60.8
2010,2,11,0,44.62967862266385,60.8
2010,2,11,6,44.588342420558405,58.7
2010,2,11,12,44.55193860511447,57.7
2010,2,11,18,45.642977812305034,57.7
2010,2,12,0,47.28449253792001,59.8
2010,2,12,6,48.060190611706744,58.7
2010,2,12,12,48.51109989028965,59.8
2010,2,12,18,49.7148520040752,59.8
2010,2,13,0,51.182612035482144,58.7
2010,2,13,6,51.50391271488383,59.8
2010,2,13,12,51.32556765821707,60.8
2010,2,13,18,52.40670176570674,59.8
2010,2,14,0,53.938607790801626,59.8
2010,2,14,6,54.43604299872208,59.8
2010,2,14,12,54.80625191462094,60.8
2010,2,14,18,56.45105628707016,63
2010,2,15,0,59.705994128490524,60.8
2010,2,15,6,60.769667049542605,61.9
2010,2,15,12,61.465435773381216,61.9
2010,2,15,18,65.46351510031192,60.8
2010,2,16,0,69.28719020147801,63
2010,2,16,6,69.75148488692865,61.9
2010,2,16,12,69.13057334870132,61.9
2010,2,16,18,70.25654237126821,63
2010,2,17,0,71.81857839843414,63
2010,2,17,6,71.84781944168822,63
2010,2,17,12,71.20915254024746,63
2010,2,17,18,71.67895009959446,63
2010,2,18,0,72.73189560612778,61.9
2010,2,18,6,72.75053072129833,64.1
2010,2,18,12,72.16244060338076,63
2010,2,18,18,72.36890270275813,64.1
2010,2,19,0,72.98534128897323,64.1
2010,2,19,6,72.85741914416307,51.7
2010,2,19,12,72.11883107384365,61.9
2010,2,19,18,71.31265967469777,65.1
2010,2,20,0,70.47237082666491,63
2010,2,20,6,69.79689462120025,59.8
2010,2,20,12,69.1929369213333,61.9
2010,2,20,18,68.64596824472792,59.8
2010,2,21,0,68.0522206296874,63
2010,2,21,6,67.57291173791316,54.6
2010,2,21,12,67.11248404244051,46
2010,2,21,18,66.66621620208099,68.5
2010,2,22,0,66.14697660654878,58.7
2010,2,22,6,65.72231577665171,48.8
2010,2,22,12,65.30668895023945,56.7
2010,2,22,18,64.89962330523821,66.3
2010,2,23,0,64.41853147026222,64.1
2010,2,23,6,64.02785720320972,50.7
2010,2,23,12,63.64512075965061,55.7
2010,2,23,18,63.275829804878164,65.1
2010,2,24,0,62.830584614623156,63
2010,2,24,6,62.468921567004145,58.7
2010,2,24,12,62.24213388601789,58.7
2010,2,24,18,67.71806244343034,48.8
2010,2,25,0,72.13747255522115,50.7
2010,2,25,6,72.36480721785513,49.7
2010,2,25,12,70.55141660131316,64.1
2010,2,25,18,68.53326521262699,60.8
2010,2,26,0,66.8303668515067,55.7
2010,2,26,6,65.66746779850097,51.7
2010,2,26,12,64.84379238801012,54.6
2010,2,26,18,64.66287330686767,63
2010,2,27,0,65.26747240695333,52.7
2010,2,27,6,65.33854025899151,60.8
2010,2,27,12,64.80520975409182,61.9
2010,2,27,18,64.19894555088318,60.8
2010,2,28,0,64.32529950715534,61.9
2010,2,28,6,64.23858816927317,64.1
2010,2,28,12,63.82149059779072,63
2010,2,28,18,63.77452621793172,63
2010,3,1,0,64.34922796648908,61.9
2010,3,1,6,64.44153571102284,63
2010,3,1,12,64.09274297446132,63
2010,3,1,18,64.42327011102154,64.1
2010,3,2,0,65.17597393035737,60.8
2010,3,2,6,65.24216377985508,51.7
2010,3,2,12,64.8484636561077,59.8
2010,3,2,18,65.86788149060996,64.1
2010,3,3,0,67.1413133111297,64.1
2010,3,3,6,67.4096813971786,63
2010,3,3,12,67.32318024576156,67.4
2010,3,3,18,71.88168227472727,66.3
2010,3,4,0,75.51524543064995,64.1
2010,3,4,6,75.79429152927962,67.4
2010,3,4,12,75.55034857630663,71.9
2010,3,4,18,78.29400540007109,74.2
2010,3,5,0,80.19598594014403,70.7
2010,3,5,6,79.97830162210954,71.9
2010,3,5,12,79.29059837561033,69.6
2010,3,5,18,79.09387747013514,71.9
2010,3,6,0,79.22116107267519,70.7
2010,3,6,6,78.93411548275041,68.5
2010,3,6,12,78.41113351046779,74.2
2010,3,6,18,78.15851109006675,70.7
2010,3,7,0,78.20533303329573,71.9
2010,3,7,6,77.96379413982228,69.6
2010,3,7,12,77.53945793782447,69.6
2010,3,7,18,77.44004983609959,70.7
2010,3,8,0,77.5306352107904,71.9
2010,3,8,6,77.2777570166894,68.5
2010,3,8,12,76.95386594811087,74.2
2010,3,8,18,77.05694700376286,73
2010,3,9,0,77.57911952963077,75.4
2010,3,9,6,77.5473394699405,76.6
2010,3,9,12,77.35794992351732,80.2
2010,3,9,18,77.21833505765942,81.4
2010,3,10,0,76.84859513681062,77.8
2010,3,10,6,76.43041879559328,77.8
2010,3,10,12,75.89696767265877,75.4
2010,3,10,18,75.30666157822124,76.6
2010,3,11,0,74.6048702900897,73
2010,3,11,6,74.00760070032031,71.9
2010,3,11,12,73.422420025244,75.4
2010,3,11,18,72.85010679628313,71.9
2010,3,12,0,72.19528973101269,68.5
2010,3,12,6,71.64759061112338,67.4
2010,3,12,12,71.11129669676258,76.6
2010,3,12,18,70.60793057252758,69.6
2010,3,13,0,70.01228023707776,68.5
2010,3,13,6,69.50379625465929,69.6
2010,3,13,12,69.00094442412387,70.7
2010,3,13,18,68.50877885964398,68.5
2010,3,14,0,67.93907640570967,69.6
2010,3,14,6,67.47045425203237,69.6
2010,3,14,12,67.01256487689152,68.5
2010,3,14,18,66.56767870798171,67.4
2010,3,15,0,66.04350860787909,56.7
2010,3,15,6,65.6130036297801,54.6
2010,3,15,12,65.19048114742807,70.7
2010,3,15,18,78.10813971243707,71.9
2010,3,16,0,84.8951292733663,65.1
2010,3,16,6,83.65469718449232,67.4
2010,3,16,12,80.01689857401404,73
2010,3,16,18,76.8808718676193,71.9
2010,3,17,0,75.70238823106203,69.6
2010,3,17,6,74.11688485073148,73
2010,3,17,12,73.98387867827161,85.1
2010,3,17,18,75.1742749312865,82.6
2010,3,18,0,77.32506825333324,77.8
2010,3,18,6,77.68995026071028,81.4
2010,3,18,12,78.93583025426331,92.8
2010,3,18,18,80.72259795599375,90.2
2010,3,19,0,82.96619479255743,85.1
2010,3,19,6,83.39014544694803,90.2
2010,3,19,12,83.6175102060795,94.1
2010,3,19,18,83.81739083976929,94.1
2010,3,20,0,84.68984884717077,85.1
2010,3,20,6,84.28716923136949,94.1
2010,3,20,12,83.72976134935932,95.4
2010,3,20,18,83.18005663475233,92.8
2010,3,21,0,83.51782197701218,87.6
2010,3,21,6,82.84401794946602,94.1
2010,3,21,12,82.30402886733486,98.1
2010,3,21,18,82.086280159455,95.4
2010,3,22,0,82.99469848429287,88.9
2010,3,22,6,82.64256009495537,101
2010,3,22,12,83.27647370633035,108
2010,3,22,18,84.17696157623827,96.7
2010,3,23,0,85.5534389117193,102
2010,3,23,6,85.43604909791564,108
2010,3,23,12,85.09184442088484,109
2010,3,23,18,84.65177235719425,99.4
2010,3,24,0,85.05897803814347,98.1
2010,3,24,6,84.42845332555979,111
2010,3,24,12,83.73240996895836,111
2010,3,24,18,83.02954001987938,101
2010,3,25,0,83.28136484589245,102
2010,3,25,6,82.65256827512047,108
2010,3,25,12,82.23135629747188,106
2010,3,25,18,82.02738792562424,102
2010,3,26,0,82.6776160147778,96.7
2010,3,26,6,82.39318823199709,104
2010,3,26,12,82.40862565373402,102
2010,3,26,18,82.38131712040072,104
2010,3,27,0,82.94861814994951,98.1
2010,3,27,6,82.42564480656249,105
2010,3,27,12,81.78952943744878,106
2010,3,27,18,81.12287999340235,102
2010,3,28,0,81.40548660724698,92.8
2010,3,28,6,80.82391410865165,104
2010,3,28,12,80.64166424561294,104
2010,3,28,18,80.7314284620735,104
2010,3,29,0,81.84530336553422,102
2010,3,29,6,81.73506849634934,101
2010,3,29,12,82.94392697387615,105
2010,3,29,18,85.1691171533566,111
2010,3,30,0,89.41827240613712,105
2010,3,30,6,93.94051096491471,111
2010,3,30,12,102.31304994233432,116
2010,3,30,18,112.43674443963273,122
2010,3,31,0,118.66958086513598,122
2010,3,31,6,120.32457421931264,125
2010,3,31,12,121.11127838206765,135
2010,3,31,18,122.15393413011194,141
2010,4,1,0,123.18529385735403,135
2010,4,1,6,121.87580777052365,138
2010,4,1,12,120.16446062079143,141
2010,4,1,18,119.135200778308,135
2010,4,2,0,119.0380478290474,127
2010,4,2,6,117.38450661576975,124
2010,4,2,12,115.68921395917987,121
2010,4,2,18,117.16442489456337,118
2010,4,3,0,118.46884277084304,116
2010,4,3,6,116.78078841164138,115
2010,4,3,12,114.62127437974269,122
2010,4,3,18,112.5764807054999,121
2010,4,4,0,111.88230507469864,108
2010,4,4,6,110.30035856288254,113
2010,4,4,12,108.88232263458774,115
2010,4,4,18,107.57415146135794,113
2010,4,5,0,107.38027902322077,106
2010,4,5,6,106.18372005043501,109
2010,4,5,12,105.02618443379002,115
2010,4,5,18,105.22842333730013,116
2010,4,6,0,106.62791095631003,115
2010,4,6,6,105.860134999224,111
2010,4,6,12,104.4195577904343,118
2010,4,6,18,102.89662733253802,113
2010,4,7,0,102.47191780300994,108
2010,4,7,6,101.21394564674206,105
2010,4,7,12,100.07944008760283,115
2010,4,7,18,112.946280653721,112
2010,4,8,0,120.58457210103352,106
2010,4,8,6,118.64146228178174,102
2010,4,8,12,116.4895204842453,105
2010,4,8,18,116.56826324378903,108
2010,4,9,0,116.10304115687448,106
2010,4,9,6,113.09475820584049,106
2010,4,9,12,110.69319021236383,109
2010,4,9,18,109.15246583707787,113
2010,4,10,0,108.98721808714512,106
2010,4,10,6,107.93141277299307,108
2010,4,10,12,106.89922793821238,113
2010,4,10,18,105.9310966182039,119
2010,4,11,0,106.34282951563728,112
2010,4,11,6,105.66763587384203,113
2010,4,11,12,106.18733666071196,118
2010,4,11,18,107.41184421264815,128
2010,4,12,0,109.81757184777645,124
2010,4,12,6,110.91796035349968,124
2010,4,12,12,115.18329048875842,133
2010,4,12,18,123.54398984319845,149
2010,4,13,0,129.2347819201852,147
2010,4,13,6,129.53364822782024,149
2010,4,13,12,129.06565722529172,157
2010,4,13,18,128.6497109323412,157
2010,4,14,0,129.22216055640598,156
2010,4,14,6,128.398193301381,152
2010,4,14,12,127.36657173237329,156
2010,4,14,18,126.3788659749546,163
2010,4,15,0,126.97840228552019,149
2010,4,15,6,126.44710259461573,149
2010,4,15,12,129.99889992905372,156
2010,4,15,18,135.31635828724944,161
2010,4,16,0,144.3176280632066,151
2010,4,16,6,156.59321425152407,154
2010,4,16,12,169.49233122572159,164
2010,4,16,18,180.67702354619854,186
2010,4,17,0,196.65262990024158,210
2010,4,17,6,212.04988084073594,218
2010,4,17,12,225.6560308360395,214
2010,4,17,18,238.58514991698718,229
2010,4,18,0,256.39875835263103,239
2010,4,18,6,271.331380356204,243
2010,4,18,12,283.5988970520739,249
2010,4,18,18,295.6936541639868,265
2010,4,19,0,315.8438400018605,273
2010,4,19,6,332.9852689822702,285
2010,4,19,12,345.9310681088931,289
2010,4,19,18,357.439169128663,296
2010,4,20,0,375.94513652242097,318
2010,4,20,6,390.53561641712827,332
2010,4,20,12,401.07662964054595,342
2010,4,20,18,411.4369984416285,327
2010,4,21,0,435.10078323160803,350
2010,4,21,6,457.66475260081734,388
2010,4,21,12,474.72093437902515,405
2010,4,21,18,487.26266268235685,399
2010,4,22,0,505.4449304177504,458
2010,4,22,6,515.5518192589827,523
2010,4,22,12,519.0447577973956,558
2010,4,22,18,519.2587199398658,571
2010,4,23,0,529.9096529092037,593
2010,4,23,6,527.2310603871357,593
2010,4,23,12,518.1630884435873,617
2010,4,23,18,535.6976261730806,603
2010,4,24,0,544.3357402898912,600
2010,4,24,6,529.8344888516923,580
2010,4,24,12,513.9385395803874,558
2010,4,24,18,499.91652042264394,536
2010,4,25,0,495.4402062464428,514
2010,4,25,6,492.9079440778364,499
2010,4,25,12,492.58431551588683,472
2010,4,25,18,491.143904258092,452
2010,4,26,0,491.76041335082004,455
2010,4,26,6,486.96510023756787,452
2010,4,26,12,487.56687011733595,441
2010,4,26,18,487.69718984214046,427
2010,4,27,0,492.59251273657753,429
2010,4,27,6,496.76381006056477,432
2010,4,27,12,501.0319573822411,435
2010,4,27,18,505.72922839531327,410
2010,4,28,0,521.6237250414359,435
2010,4,28,6,535.9086309374577,449
2010,4,28,12,544.7882122543976,449
2010,4,28,18,549.5877036905673,446
2010,4,29,0,552.8773793853438,475
2010,4,29,6,545.9975709961411,493
2010,4,29,12,536.6563284076614,493
2010,4,29,18,526.5286795331475,493
2010,4,30,0,520.5794255368047,487
2010,4,30,6,509.69580155668723,484
2010,4,30,12,499.23421922418254,469
2010,4,30,18,488.97820162039443,464
2010,5,1,0,483.11245471303005,449
2010,5,1,6,472.6490548782234,435
2010,5,1,12,463.02737663771666,438
2010,5,1,18,453.6621838936021,415
2010,5,2,0,448.4143475809735,407
2010,5,2,6,438.67386575806563,418
2010,5,2,12,430.2081731386362,388
2010,5,2,18,421.8184008355165,375
2010,5,3,0,417.1926633370033,357
2010,5,3,6,407.37528919379497,367
2010,5,3,12,400.1392049396957,330
2010,5,3,18,394.1721792453499,322
2010,5,4,0,395.21017856909054,325
2010,5,4,6,400.0767999266613,313
2010,5,4,12,404.98820484164423,301
2010,5,4,18,409.6816702908909,310
2010,5,5,0,413.8185104912632,301
2010,5,5,6,409.99064444872414,313
2010,5,5,12,405.428826630249,301
2010,5,5,18,400.1438178435642,287
2010,5,6,0,397.1371784736439,287
2010,5,6,6,389.9763098230658,287
2010,5,6,12,382.8631851847366,308
2010,5,6,18,375.8589617568016,276
2010,5,7,0,371.94511255614964,276
2010,5,7,6,363.5721809518434,271
2010,5,7,12,356.70105545187687,269
2010,5,7,18,349.99063490957167,262
2010,5,8,0,346.3972486510004,249
2010,5,8,6,339.2001353952452,243
2010,5,8,12,332.8811235227147,243
2010,5,8,18,326.90819386034605,241
2010,5,9,0,324.1765827500095,243
2010,5,9,6,318.9404885196044,241
2010,5,9,12,318.25711278470686,239
2010,5,9,18,318.10201606226144,243
2010,5,10,0,318.3924454685364,237
2010,5,10,6,318.6893772119727,224
2010,5,10,12,322.14253035899657,235
2010,5,10,18,327.01250290530203,241
2010,5,11,0,330.6525829818549,247
2010,5,11,6,335.98901416956016,252
2010,5,11,12,343.2690731728645,260
2010,5,11,18,353.57793601528397,273
2010,5,12,0,363.2621896542777,287
2010,5,12,6,364.27998169207456,301
2010,5,12,12,367.55470069243495,315
2010,5,12,18,371.62083869194305,347
2010,5,13,0,374.9256094266738,360
2010,5,13,6,374.57443632740717,355
2010,5,13,12,379.6144291657441,391
2010,5,13,18,382.2038794916306,396
2010,5,14,0,383.2200263467482,410
2010,5,14,6,381.3022659955875,421
2010,5,14,12,385.07267242538967,388
2010,5,14,18,386.3722790294713,370
2010,5,15,0,386.7185645986185,383
2010,5,15,6,382.61662408942743,378
2010,5,15,12,384.0191377744621,378
2010,5,15,18,384.6278597191639,381
2010,5,16,0,384.6930658475757,399
2010,5,16,6,386.6501827836462,418
2010,5,16,12,393.3200791311183,415
2010,5,16,18,397.8307379722913,407
2010,5,17,0,398.5825188426635,415
2010,5,17,6,405.39512385954856,443
2010,5,17,12,414.18711057974826,446
2010,5,17,18,421.7639963954965,466
2010,5,18,0,432.8924032655384,475
2010,5,18,6,449.18474541362866,499
2010,5,18,12,459.32275476406693,514
2010,5,18,18,467.90270788310136,533
2010,5,19,0,476.0605174852522,542
2010,5,19,6,481.02132548248403,567
2010,5,19,12,484.81674565859373,600
2010,5,19,18,484.1925580165605,613
2010,5,20,0,479.63120384938,607
2010,5,20,6,479.94602424067216,627
2010,5,20,12,485.5969045585361,651
2010,5,20,18,493.95841803905586,647
2010,5,21,0,498.4134351851477,637
2010,5,21,6,497.2284045131398,654
2010,5,21,12,492.54894177580127,661
2010,5,21,18,487.7333322129362,661
2010,5,22,0,480.4516990348541,661
2010,5,22,6,482.4819577862979,651
2010,5,22,12,484.3981295878268,637
2010,5,22,18,485.73906123579536,640
2010,5,23,0,482.45177085945375,637
2010,5,23,6,473.2186940249343,630
2010,5,23,12,464.16958273345153,623
2010,5,23,18,455.74097928284436,620
2010,5,24,0,447.4644115955334,590
2010,5,24,6,436.68791190169827,584
2010,5,24,12,427.8138436287662,552
2010,5,24,18,419.2901990336925,523
2010,5,25,0,411.5704931014062,511
2010,5,25,6,400.8861803891008,502
2010,5,25,12,394.92893906245115,490
2010,5,25,18,391.9529686833297,469
2010,5,26,0,396.07976158687063,455
2010,5,26,6,408.5526294270942,443
2010,5,26,12,418.7596262328053,432
2010,5,26,18,425.5040450667743,410
2010,5,27,0,427.75072373773173,418
2010,5,27,6,432.55723464320346,415
2010,5,27,12,439.4574110245797,399
2010,5,27,18,444.40883665015923,396
2010,5,28,0,445.2148370583348,410
2010,5,28,6,451.076711956509,402
2010,5,28,12,478.820007392044,394
2010,5,28,18,507.4283747571726,402
2010,5,29,0,529.6277600100664,399
2010,5,29,6,540.0040371322501,396
2010,5,29,12,543.7022757467346,388
2010,5,29,18,540.9115359722333,394
2010,5,30,0,532.4328081895317,418
2010,5,30,6,529.0381532496806,405
2010,5,30,12,531.1562606272437,381
2010,5,30,18,528.3488192016548,381
2010,5,31,0,521.7665899839863,378
2010,5,31,6,511.74814688545143,360
2010,5,31,12,501.69492620736946,352
2010,5,31,18,491.7861587138608,330
2010,6,1,0,482.5030586046088,320
2010,6,1,6,474.52957735077644,325
2010,6,1,12,465.831992977876,322
2010,6,1,18,458.25202880682326,315
2010,6,2,0,452.1722934690772,330
2010,6,2,6,446.3164304514122,332
2010,6,2,12,442.4026468998545,340
2010,6,2,18,437.3158495855255,345
2010,6,3,0,431.75987036271204,350
2010,6,3,6,430.8895024149291,370
2010,6,3,12,427.94084660293504,378
2010,6,3,18,425.9815551534555,378
2010,6,4,0,424.78903244588264,386
2010,6,4,6,420.63579116920937,418
2010,6,4,12,418.5128908716498,415
2010,6,4,18,415.63362262237786,438
2010,6,5,0,413.71539032264025,452
2010,6,5,6,407.78100345913117,458
2010,6,5,12,407.0323708372235,481
2010,6,5,18,403.7098786070255,484
2010,6,6,0,398.48013373122177,496
2010,6,6,6,390.2811453432745,508
2010,6,6,12,384.36253106880883,530
2010,6,6,18,378.03033834671896,533
2010,6,7,0,371.50111366201156,539
2010,6,7,6,368.5392612482754,555
2010,6,7,12,362.45669849999547,552
2010,6,7,18,355.95253107102315,545
2010,6,8,0,349.7524259873757,552
2010,6,8,6,339.74781232937573,561
2010,6,8,12,333.23102362355996,584
2010,6,8,18,326.8565248248342,600
2010,6,9,0,320.9612624552798,613
2010,6,9,6,316.1918804183151,613
2010,6,9,12,310.32276262505536,600
2010,6,9,18,304.64655764357576,593
2010,6,10,0,299.42231112805507,555
2010,6,10,6,297.8843764911712,542
2010,6,10,12,292.649603552044,548
2010,6,10,18,287.5511859882829,539
2010,6,11,0,282.83347776284893,514
2010,6,11,6,278.26878556210653,517
2010,6,11,12,273.49905055659235,536
2010,6,11,18,268.753152940641,533
2010,6,12,0,264.38196661387514,508
2010,6,12,6,260.6836983116307,493
2010,6,12,12,256.34806235776205,475
2010,6,12,18,252.11963996247476,441
2010,6,13,0,248.23026378651946,435
2010,6,13,6,238.18343806088396,427
2010,6,13,12,234.16556477544427,405
2010,6,13,18,230.2683726348159,386
2010,6,14,0,226.70731241000738,383
2010,6,14,6,216.84225164524798,370
2010,6,14,12,213.09774338037823,357
2010,6,14,18,209.4867199756861,355
2010,6,15,0,206.20587270122252,370
2010,6,15,6,205.99922416444193,350
2010,6,15,12,202.73126488854308,342
2010,6,15,18,199.56976994793516,360
2010,6,16,0,196.65571365942057,322
2010,6,16,6,201.08087731881335,335
2010,6,16,12,198.71902633325925,337
2010,6,16,18,196.2250733742237,325
2010,6,17,0,192.12444058643806,337
2010,6,17,6,184.09191235960887,313
2010,6,17,12,181.2051224069895,313
2010,6,17,18,178.4495865656394,313
2010,6,18,0,174.52330132022288,296
2010,6,18,6,165.9398869717974,292
