month,basin,zone,lower,upper,variable
12,MFPI1,MFPI1-3,0.729246923076923,0.914771897533208,ptps
1,MIDI1,MIDI1-3,0.77163525,0,ptps
2,MIDI1,MIDI1-3,0.76610925,0.968618234374998,ptps
3,MIDI1,MIDI1-3,0.686621335388992,0.847076153846154,ptps
4,MIDI1,MIDI1-3,0.511595713235294,0.639655641025641,ptps
5,MIDI1,MIDI1-3,0.219013142789374,0.280714358974359,ptps
6,MIDI1,MIDI1-3,0.0410561538461538,0.0611300466945194,ptps
7,MIDI1,MIDI1-3,0.00173301233396584,0.00264564102564103,ptps
8,MIDI1,MIDI1-3,0.000505384615384615,0.003252581257414,ptps
9,MIDI1,MIDI1-3,0.0494396427720886,0.0711417948717949,ptps
10,MIDI1,MIDI1-3,0.305855086554423,0.405036923076923,ptps
11,MIDI1,MIDI1-3,0.687545977941175,0.848074615384616,ptps
12,MIDI1,MIDI1-3,0.796915384615384,0,ptps
1,MILI1,MILI1-3,0.64314,0.843780621442124,ptps
2,MILI1,MILI1-3,0.57116925,0.7286345859375,ptps
3,MILI1,MILI1-3,0.34827,0.441884063092978,ptps
4,MILI1,MILI1-3,0.158383846153846,0.205103789215686,ptps
5,MILI1,MILI1-3,0.0289938461538462,0.037873866223909,ptps
6,MILI1,MILI1-3,0.00174625215040551,0.00286846153846154,ptps
7,MILI1,MILI1-3,0,1.29672675521822e-05,ptps
8,MILI1,MILI1-3,0,3.68232502965599e-05,ptps
9,MILI1,MILI1-3,0.00423461538461538,0.00700230292926886,ptps
10,MILI1,MILI1-3,0.0822784615384616,0.120776765473085,ptps
11,MILI1,MILI1-3,0.389305384615385,0.510511375000001,ptps
12,MILI1,MILI1-3,0.654680769230769,0.843029511385199,ptps
1,MKNW1,MKNW1-3,0.201928107210626,0.325226,ptps
2,MKNW1,MKNW1-3,0.193284140625,0.33752675,ptps
3,MKNW1,MKNW1-3,0.100155974857685,0.244580769230769,ptps
4,MKNW1,MKNW1-3,0.0400887352941177,0.141592564102564,ptps
5,MKNW1,MKNW1-3,0.0063923055028463,0.0303317948717949,ptps
6,MKNW1,MKNW1-3,0.000192408454165643,0.000916666666666667,ptps
7,MKNW1,MKNW1-3,0,5.64102564102564e-06,ptps
8,MKNW1,MKNW1-3,0,0,ptps
9,MKNW1,MKNW1-3,0.000129952369611812,0.000321538461538462,ptps
10,MKNW1,MKNW1-3,0.0118251505809818,0.0220592307692308,ptps
11,MKNW1,MKNW1-3,0.101524257352941,0.204168461538462,ptps
12,MKNW1,MKNW1-3,0.231998716793169,0.394984615384615,ptps
1,MLBO3,MLBO3-3,0.354263375237191,0.49388075,ptps
2,MLBO3,MLBO3-3,0.314376281250002,0.4874155,ptps
3,MLBO3,MLBO3-3,0.230037011385199,0.405310512820513,ptps
4,MLBO3,MLBO3-3,0.141301786764705,0.29358717948718,ptps
5,MLBO3,MLBO3-3,0.0341808942125238,0.0854784615384616,ptps
6,MLBO3,MLBO3-3,0.00245337920865078,0.00958974358974359,ptps
7,MLBO3,MLBO3-3,1.66081593927894e-05,0.000186153846153846,ptps
8,MLBO3,MLBO3-3,8.79715302491104e-06,2.25641025641026e-05,ptps
9,MLBO3,MLBO3-3,0.000203748511550369,0.00469333333333333,ptps
10,MLBO3,MLBO3-3,0.0212575219350249,0.0571661538461539,ptps
11,MLBO3,MLBO3-3,0.18238056617647,0.322237948717949,ptps
12,MLBO3,MLBO3-3,0.374829869544593,0.54664641025641,ptps
1,MLKW1,MLKW1-3,0.528138,0.719522706356735,ptps
2,MLKW1,MLKW1-3,0.45541575,0.641875781249999,ptps
3,MLKW1,MLKW1-3,0.299358461538462,0.418784898007589,ptps
4,MLKW1,MLKW1-3,0.154047692307692,0.196005009803922,ptps
5,MLKW1,MLKW1-3,0.02967,0.0445584274193549,ptps
6,MLKW1,MLKW1-3,0.00125497911034652,0.00337333333333333,ptps
7,MLKW1,MLKW1-3,0,0,ptps
8,MLKW1,MLKW1-3,0,0,ptps
9,MLKW1,MLKW1-3,0.00179076923076923,0.00423425339366516,ptps
10,MLKW1,MLKW1-3,0.0577546153846154,0.0818869528100547,ptps
11,MLKW1,MLKW1-3,0.330706153846154,0.427960742647058,ptps
12,MLKW1,MLKW1-3,0.577283076923077,0.766767836812143,ptps
1,MMRW1,MMRW1-3,0.564168671726756,0.716089,ptps
2,MMRW1,MMRW1-3,0.54609196875,0.71062475,ptps
3,MMRW1,MMRW1-3,0.452684736717268,0.645824102564103,ptps
4,MMRW1,MMRW1-3,0.297235588235294,0.459847948717949,ptps
5,MMRW1,MMRW1-3,0.117091408918406,0.15845358974359,ptps
6,MMRW1,MMRW1-3,0.0149053846153846,0.0339966502826249,ptps
7,MMRW1,MMRW1-3,0.000403846153846154,0.00607744781783684,ptps
8,MMRW1,MMRW1-3,2.07692307692308e-05,0.00463865954922896,ptps
9,MMRW1,MMRW1-3,0.00793153846153846,0.017024641581329,ptps
10,MMRW1,MMRW1-3,0.114936125207493,0.149055641025641,ptps
11,MMRW1,MMRW1-3,0.401777007352941,0.547560256410257,ptps
12,MMRW1,MMRW1-3,0.619482701612902,0.782971538461539,ptps
1,MNRO3,MNRO3-3,0.04362075,0.173120666508539,ptps
2,MNRO3,MNRO3-3,0.047736,0.124747619791667,ptps
3,MNRO3,MNRO3-3,0.0168276923076923,0.0296241010436433,ptps
4,MNRO3,MNRO3-3,0.00428307692307692,0.0054897818627451,ptps
5,MNRO3,MNRO3-3,3.92307692307692e-05,0.000137030360531309,ptps
6,MNRO3,MNRO3-3,0,0,ptps
7,MNRO3,MNRO3-3,0,0,ptps
8,MNRO3,MNRO3-3,0,0,ptps
9,MNRO3,MNRO3-3,0,0,ptps
10,MNRO3,MNRO3-3,4.61538461538462e-06,0.00446189945458857,ptps
11,MNRO3,MNRO3-3,0.0131953846153846,0.0598600049019608,ptps
12,MNRO3,MNRO3-3,0.0451684615384615,0.18851479601518,ptps
1,MNSW1,MNSW1-3,0.107694,0.181730201612903,ptps
2,MNSW1,MNSW1-3,0.10406025,0.152453067708333,ptps
3,MNSW1,MNSW1-3,0.0416786029411766,0.0668405128205128,ptps
4,MNSW1,MNSW1-3,0.0156807692307692,0.0220887009803922,ptps
5,MNSW1,MNSW1-3,0.00134931688804554,0.00219153846153846,ptps
6,MNSW1,MNSW1-3,0,8.46153846153846e-05,ptps
7,MNSW1,MNSW1-3,0,0,ptps
8,MNSW1,MNSW1-3,0,0,ptps
9,MNSW1,MNSW1-3,0,1.12820512820513e-05,ptps
10,MNSW1,MNSW1-3,0.00135230769230769,0.00507338155086555,ptps
11,MNSW1,MNSW1-3,0.0419746153846154,0.0695834387254904,ptps
12,MNSW1,MNSW1-3,0.126934615384615,0.197959428368122,ptps
1,MODO3,MODO3-3,0.3794175,0.576260386622393,ptps
2,MODO3,MODO3-3,0.32515425,0.484111317708334,ptps
3,MODO3,MODO3-3,0.20325,0.285192428842504,ptps
4,MODO3,MODO3-3,0.102387692307692,0.151877458333333,ptps
5,MODO3,MODO3-3,0.0217246153846154,0.0310002751423157,ptps
6,MODO3,MODO3-3,0.00120923076923077,0.00157752273285822,ptps
7,MODO3,MODO3-3,0,6.54625237191657e-05,ptps
8,MODO3,MODO3-3,2.30769230769231e-06,4.39217081850538e-05,ptps
9,MODO3,MODO3-3,0.000775384615384615,0.00281428673493689,ptps
10,MODO3,MODO3-3,0.0223061538461538,0.0548344652596642,ptps
11,MODO3,MODO3-3,0.187190769230769,0.310455075980391,ptps
12,MODO3,MODO3-3,0.422162307692308,0.619204767552183,ptps
1,MONO3,MONO3-3,0.5843655,0.720074793643265,ptps
2,MONO3,MONO3-3,0.520953445312502,0.647086,ptps
3,MONO3,MONO3-3,0.392300308349145,0.487001025641026,ptps
4,MONO3,MONO3-3,0.22369125,0.293099230769231,ptps
5,MONO3,MONO3-3,0.0564590749525617,0.0826071794871795,ptps
6,MONO3,MONO3-3,0.00419279675595969,0.0132761538461538,ptps
7,MONO3,MONO3-3,2.19876660341556e-05,5.64102564102564e-05,ptps
8,MONO3,MONO3-3,3.45693950177936e-05,4.23076923076923e-05,ptps
9,MONO3,MONO3-3,0.00572712074303404,0.0116938461538462,ptps
10,MONO3,MONO3-3,0.0960206734645483,0.120497948717949,ptps
11,MONO3,MONO3-3,0.378217764705882,0.48807,ptps
12,MONO3,MONO3-3,0.620267746679318,0.759801025641026,ptps
1,MORI1,MORI1-3,0.6333615,0.85267201850095,ptps
2,MORI1,MORI1-3,0.5612895,0.717557815104167,ptps
3,MORI1,MORI1-3,0.377116153846154,0.507998368121442,ptps
4,MORI1,MORI1-3,0.195625384615385,0.266488588235294,ptps
5,MORI1,MORI1-3,0.0403892307692308,0.0685260863377609,ptps
6,MORI1,MORI1-3,0.00390230769230769,0.00544939297124601,ptps
7,MORI1,MORI1-3,3.5457779886148e-05,9.58974358974359e-05,ptps
8,MORI1,MORI1-3,0,6.91838671411625e-05,ptps
9,MORI1,MORI1-3,0.00572769230769231,0.007072588711598,ptps
10,MORI1,MORI1-3,0.0935953846153846,0.117417109319421,ptps
11,MORI1,MORI1-3,0.414020769230769,0.543123004901961,ptps
12,MORI1,MORI1-3,0.640959230769231,0.873478142789374,ptps
1,MORW1,MORW1-3,0.453365393738141,0.598136,ptps
2,MORW1,MORW1-3,0.424296492187501,0.60132875,ptps
3,MORW1,MORW1-3,0.324763975332068,0.503207692307692,ptps
4,MORW1,MORW1-3,0.178815529411765,0.303219230769231,ptps
5,MORW1,MORW1-3,0.0421775094876661,0.0733305128205128,ptps
6,MORW1,MORW1-3,0.00150232981076432,0.00348897435897436,ptps
7,MORW1,MORW1-3,2.81783681214421e-06,3.94871794871795e-05,ptps
8,MORW1,MORW1-3,0,2.97508896797153e-06,ptps
9,MORW1,MORW1-3,0.000714855918075732,0.00215205128205128,ptps
10,MORW1,MORW1-3,0.0417387004979843,0.0669194871794872,ptps
11,MORW1,MORW1-3,0.276339926470589,0.410206923076923,ptps
12,MORW1,MORW1-3,0.516963799810247,0.696032051282051,ptps
1,MPLO3,MPLO3-3,0.03684375,0.144642355313093,ptps
2,MPLO3,MPLO3-3,0.04401225,0.1007257109375,ptps
3,MPLO3,MPLO3-3,0.0174923076923077,0.0300399146110057,ptps
4,MPLO3,MPLO3-3,0.00521538461538462,0.00764270833333333,ptps
5,MPLO3,MPLO3-3,3e-05,0.000568185483870968,ptps
6,MPLO3,MPLO3-3,0,0,ptps
7,MPLO3,MPLO3-3,0,0,ptps
8,MPLO3,MPLO3-3,0,0,ptps
9,MPLO3,MPLO3-3,0,0,ptps
10,MPLO3,MPLO3-3,9.23076923076923e-06,0.00216522883566517,ptps
11,MPLO3,MPLO3-3,0.0121315384615385,0.0507602009803922,ptps
12,MPLO3,MPLO3-3,0.0390738461538462,0.167454074952562,ptps
1,MROW1,MROW1-3,0.192385438804554,0.34465475,ptps
2,MROW1,MROW1-3,0.1616348671875,0.350328,ptps
3,MROW1,MROW1-3,0.0764418927893738,0.244022307692308,ptps
4,MROW1,MROW1-3,0.0291254117647059,0.127329230769231,ptps
5,MROW1,MROW1-3,0.00530549573055028,0.0231648717948718,ptps
6,MROW1,MROW1-3,0.00020444089456869,0.000724871794871795,ptps
7,MROW1,MROW1-3,0,8.46153846153846e-06,ptps
8,MROW1,MROW1-3,0,2.82051282051282e-06,ptps
9,MROW1,MROW1-3,0.000177256489640391,0.000251025641025641,ptps
10,MROW1,MROW1-3,0.00930933364951388,0.0230746153846154,ptps
11,MROW1,MROW1-3,0.0927760147058825,0.207778717948718,ptps
12,MROW1,MROW1-3,0.218608889943074,0.423220769230769,ptps
1,MSRW1,MSRW1-3,0.2360954886148,0.40300425,ptps
2,MSRW1,MSRW1-3,0.231093749999999,0.41489525,ptps
3,MSRW1,MSRW1-3,0.132359921726755,0.315468717948718,ptps
4,MSRW1,MSRW1-3,0.0678146911764706,0.179624358974359,ptps
5,MSRW1,MSRW1-3,0.0129986598671727,0.0348897435897436,ptps
6,MSRW1,MSRW1-3,0.000876923076923077,0.00110467682477267,ptps
7,MSRW1,MSRW1-3,0,1.67765654648956e-05,ptps
8,MSRW1,MSRW1-3,0,3.71364175563464e-05,ptps
9,MSRW1,MSRW1-3,0.000320769230769231,0.00088749226006192,ptps
10,MSRW1,MSRW1-3,0.0173284894474745,0.0261376923076923,ptps
11,MSRW1,MSRW1-3,0.116009779411765,0.238708461538462,ptps
12,MSRW1,MSRW1-3,0.263029055977229,0.488715897435897,ptps
1,MVEW1,MVEW1-3,0.258097286527515,0.38132875,ptps
2,MVEW1,MVEW1-3,0.2216634140625,0.3727075,ptps
3,MVEW1,MVEW1-3,0.124187191650854,0.263213076923077,ptps
4,MVEW1,MVEW1-3,0.0482939338235294,0.128962307692308,ptps
5,MVEW1,MVEW1-3,0.00760493595825427,0.0194164102564103,ptps
6,MVEW1,MVEW1-3,5.58491029737036e-05,0.000414615384615385,ptps
7,MVEW1,MVEW1-3,0,2.82051282051282e-06,ptps
8,MVEW1,MVEW1-3,0,0,ptps
9,MVEW1,MVEW1-3,7.84615384615385e-05,0.000243524648725887,ptps
10,MVEW1,MVEW1-3,0.0106045909414276,0.028605641025641,ptps
11,MVEW1,MVEW1-3,0.112823139705882,0.244030769230769,ptps
12,MVEW1,MVEW1-3,0.287126982922202,0.491846666666667,ptps
1,MYDW1,MYDW1-3,0.192125493358634,0.27000325,ptps
2,MYDW1,MYDW1-3,0.185875828125,0.2762705,ptps
3,MYDW1,MYDW1-3,0.0893937167931689,0.177506153846154,ptps
4,MYDW1,MYDW1-3,0.0316771764705882,0.0844264102564103,ptps
5,MYDW1,MYDW1-3,0.00342610531309298,0.0126387179487179,ptps
6,MYDW1,MYDW1-3,3.15851560579995e-05,0.000236923076923077,ptps
7,MYDW1,MYDW1-3,0,0,ptps
8,MYDW1,MYDW1-3,0,0,ptps
9,MYDW1,MYDW1-3,6.69230769230769e-05,0.000136118123362705,ptps
10,MYDW1,MYDW1-3,0.0075,0.0125040028456249,ptps
11,MYDW1,MYDW1-3,0.0947847352941176,0.133618974358974,ptps
12,MYDW1,MYDW1-3,0.218056743358634,0.328510769230769,ptps
1,MYKO3,MYKO3-3,0.45557325,0.636079592030361,ptps
2,MYKO3,MYKO3-3,0.3942495,0.547268791666666,ptps
3,MYKO3,MYKO3-3,0.262721538461539,0.33896319971537,ptps
4,MYKO3,MYKO3-3,0.116796970588235,0.163891538461538,ptps
5,MYKO3,MYKO3-3,0.022560284629981,0.0327094871794872,ptps
6,MYKO3,MYKO3-3,0.000843465224870976,0.00269641025641026,ptps
7,MYKO3,MYKO3-3,0,1.12820512820513e-05,ptps
8,MYKO3,MYKO3-3,0,0,ptps
9,MYKO3,MYKO3-3,0.00240461538461538,0.0059489330793046,ptps
10,MYKO3,MYKO3-3,0.0453115384615385,0.0772113137301399,ptps
11,MYKO3,MYKO3-3,0.272974615384615,0.365190725490197,ptps
12,MYKO3,MYKO3-3,0.510743076923077,0.679794129506642,ptps
1,MYNO3,MYNO3-3,0.04968675,0.0867483586337762,ptps
2,MYNO3,MYNO3-3,0.04966190625,0.06771325,ptps
3,MYNO3,MYNO3-3,0.0184521774193548,0.0369769230769231,ptps
4,MYNO3,MYNO3-3,0.00499638970588235,0.0173489743589744,ptps
5,MYNO3,MYNO3-3,0.000226153846153846,0.000787794117647059,ptps
6,MYNO3,MYNO3-3,0,0,ptps
7,MYNO3,MYNO3-3,0,0,ptps
8,MYNO3,MYNO3-3,0,0,ptps
9,MYNO3,MYNO3-3,0,0,ptps
10,MYNO3,MYNO3-3,3.69230769230769e-05,0.000985043870049798,ptps
11,MYNO3,MYNO3-3,0.0173953846153846,0.027838762254902,ptps
12,MYNO3,MYNO3-3,0.0495669230769231,0.100731821631878,ptps
1,MYPO3,MYPO3-3,0.0746621513282732,0.09710525,ptps
2,MYPO3,MYPO3-3,0.0500248125,0.106667,ptps
3,MYPO3,MYPO3-3,0.021802094402277,0.069855641025641,ptps
4,MYPO3,MYPO3-3,0.00690394852941176,0.0341,ptps
5,MYPO3,MYPO3-3,0.00091517789373814,0.00115641025641026,ptps
6,MYPO3,MYPO3-3,0,0,ptps
7,MYPO3,MYPO3-3,0,0,ptps
8,MYPO3,MYPO3-3,0,0,ptps
9,MYPO3,MYPO3-3,0,0,ptps
10,MYPO3,MYPO3-3,0.000230769230769231,0.00113967512449609,ptps
11,MYPO3,MYPO3-3,0.0201487058823529,0.036525641025641,ptps
12,MYPO3,MYPO3-3,0.0706128557874763,0.101809230769231,ptps
1,NACW1,NACW1-3,0.645291,0.802059938330167,ptps
2,NACW1,NACW1-3,0.59985225,0.745283200520834,ptps
3,NACW1,NACW1-3,0.46699125711575,0.625141282051282,ptps
4,NACW1,NACW1-3,0.263808066176471,0.429293333333333,ptps
5,NACW1,NACW1-3,0.0829814729601518,0.14938,ptps
6,NACW1,NACW1-3,0.0108243303022856,0.0176282051282051,ptps
7,NACW1,NACW1-3,0.000422307692307692,0.000543059772296016,ptps
8,NACW1,NACW1-3,0.000143076923076923,0.000235632265717675,ptps
9,NACW1,NACW1-3,0.00649320314360561,0.0122494871794872,ptps
10,NACW1,NACW1-3,0.0977801659947833,0.170198205128205,ptps
11,NACW1,NACW1-3,0.429707602941177,0.583062051282052,ptps
12,NACW1,NACW1-3,0.692684295540798,0.859404615384616,ptps
1,NASW1,NASW1-3,0.0658485,0.189821985294117,ptps
2,NASW1,NASW1-3,0.06234525,0.159211736979167,ptps
3,NASW1,NASW1-3,0.0215584615384615,0.055224565939279,ptps
4,NASW1,NASW1-3,0.00368307692307692,0.0179032009803922,ptps
5,NASW1,NASW1-3,4.61538461538462e-05,0.00111087998102467,ptps
6,NASW1,NASW1-3,0,0.00010829687884001,ptps
7,NASW1,NASW1-3,0,0,ptps
8,NASW1,NASW1-3,0,0,ptps
9,NASW1,NASW1-3,0,0.000226522981662301,ptps
10,NASW1,NASW1-3,3.23076923076923e-05,0.00554468342423524,ptps
11,NASW1,NASW1-3,0.0215284615384615,0.0945769215686274,ptps
12,NASW1,NASW1-3,0.0720876923076923,0.211774421252371,ptps
1,NEWW1,NEWW1-3,0.11725425,0.228311366223909,ptps
2,NEWW1,NEWW1-3,0.11670075,0.211036575520833,ptps
3,NEWW1,NEWW1-3,0.0491976923076923,0.091089444971537,ptps
4,NEWW1,NEWW1-3,0.0144184615384615,0.0288890735294118,ptps
5,NEWW1,NEWW1-3,0.00132461538461539,0.00278167457305503,ptps
6,NEWW1,NEWW1-3,7.89628901449988e-06,5.07692307692308e-05,ptps
7,NEWW1,NEWW1-3,0,0,ptps
8,NEWW1,NEWW1-3,0,0,ptps
9,NEWW1,NEWW1-3,0,9.48844963086449e-05,ptps
10,NEWW1,NEWW1-3,0.000819230769230769,0.0108410386530709,ptps
11,NEWW1,NEWW1-3,0.0465992307692308,0.114308980392157,ptps
12,NEWW1,NEWW1-3,0.14052,0.255695026091082,ptps
1,NFFQ2,NFFQ2-3,0.83269575,0,ptps
2,NFFQ2,NFFQ2-3,0.8070075,0,ptps
3,NFFQ2,NFFQ2-3,0.703998461538462,0.910585322580644,ptps
4,NFFQ2,NFFQ2-3,0.500990769230769,0.633770742647059,ptps
5,NFFQ2,NFFQ2-3,0.191005384615385,0.235543031309297,ptps
6,NFFQ2,NFFQ2-3,0.0246000811010077,0.0333525641025641,ptps
7,NFFQ2,NFFQ2-3,0.000942118121442125,0.00130871794871795,ptps
8,NFFQ2,NFFQ2-3,0.00298832028469751,0.00444230769230769,ptps
9,NFFQ2,NFFQ2-3,0.0732998452012384,0.102979743589744,ptps
10,NFFQ2,NFFQ2-3,0.388555384615385,0.477746146549679,ptps
11,NFFQ2,NFFQ2-3,0.747793846153846,0.917831750000001,ptps
12,NFFQ2,NFFQ2-3,0.847576153846154,0,ptps
1,NFNW1,NFNW1-3,0.599823614800761,0.782815,ptps
2,NFNW1,NFNW1-3,0.5983985859375,0.759077,ptps
3,NFNW1,NFNW1-3,0.483448491461103,0.692131282051282,ptps
4,NFNW1,NFNW1-3,0.269785014705883,0.474920769230769,ptps
5,NFNW1,NFNW1-3,0.0716237974383305,0.132843333333333,ptps
6,NFNW1,NFNW1-3,0.00685840255591062,0.010125641025641,ptps
7,NFNW1,NFNW1-3,8.417220113852e-05,0.000282051282051282,ptps
8,NFNW1,NFNW1-3,1.38461538461538e-05,2.18173190984579e-05,ptps
9,NFNW1,NFNW1-3,0.00259293879495115,0.00469333333333334,ptps
10,NFNW1,NFNW1-3,0.0760302798197778,0.188215641025641,ptps
11,NFNW1,NFNW1-3,0.412439823529414,0.646503846153846,ptps
12,NFNW1,NFNW1-3,0.665664656072106,0.866326153846154,ptps
1,NISW1,NISW1-3,0.473955049810246,0.59118675,ptps
2,NISW1,NISW1-3,0.462941062499999,0.604527,ptps
3,NISW1,NISW1-3,0.380276726755219,0.523272820512821,ptps
4,NISW1,NISW1-3,0.250269220588238,0.361121538461539,ptps
5,NISW1,NISW1-3,0.0919764350094862,0.113063076923077,ptps
6,NISW1,NISW1-3,0.00974538461538462,0.0288858540181861,ptps
7,NISW1,NISW1-3,0.000267692307692308,0.00710405360531306,ptps
8,NISW1,NISW1-3,1.84615384615385e-05,0.0061444721233689,ptps
9,NISW1,NISW1-3,0.00555923076923077,0.0170818552036202,ptps
10,NISW1,NISW1-3,0.0811246153846154,0.107718041261559,ptps
11,NISW1,NISW1-3,0.320969845588236,0.435946923076923,ptps
12,NISW1,NISW1-3,0.521746736242882,0.679825384615385,ptps
1,NITW1,NITW1-3,0.7524585,0.960255253795066,ptps
2,NITW1,NITW1-3,0.70935975,0.91059544010417,ptps
3,NITW1,NITW1-3,0.597159230769231,0.736695699715371,ptps
4,NITW1,NITW1-3,0.385659948529412,0.479298205128205,ptps
5,NITW1,NITW1-3,0.140499230769231,0.178846197817837,ptps
6,NITW1,NITW1-3,0.0264115384615385,0.0362679110346524,ptps
7,NITW1,NITW1-3,0.00245809297912714,0.00436615384615385,ptps
8,NITW1,NITW1-3,0.000879230769230769,0.00267369157769869,ptps
9,NITW1,NITW1-3,0.0338723076923077,0.043951536080019,ptps
10,NITW1,NITW1-3,0.256300343846336,0.313892051282051,ptps
11,NITW1,NITW1-3,0.613082307692308,0.779334497549019,ptps
12,NITW1,NITW1-3,0.80535,0,ptps
1,NKSW1,NKSW1-3,0.172638,0.250553856736243,ptps
2,NKSW1,NKSW1-3,0.1451977265625,0.2091705,ptps
3,NKSW1,NKSW1-3,0.0422441555977229,0.117282564102564,ptps
4,NKSW1,NKSW1-3,0.00581175,0.0432723076923077,ptps
5,NKSW1,NKSW1-3,0.000208797438330171,0.00658871794871795,ptps
6,NKSW1,NKSW1-3,0,0.000101538461538462,ptps
7,NKSW1,NKSW1-3,0,0,ptps
8,NKSW1,NKSW1-3,0,0,ptps
9,NKSW1,NKSW1-3,0,1.33603238866397e-06,ptps
10,NKSW1,NKSW1-3,0.00486290253734883,0.00886769230769231,ptps
11,NKSW1,NKSW1-3,0.0832423235294117,0.105461794871795,ptps
12,NKSW1,NKSW1-3,0.20469,0.262590429316888,ptps
1,NOXM8,NOXM8-3,0.707167037476281,0.888316,ptps
2,NOXM8,NOXM8-3,0.629742375,0.787523,ptps
3,NOXM8,NOXM8-3,0.447023076923077,0.569726579696395,ptps
4,NOXM8,NOXM8-3,0.228061897058823,0.279394358974359,ptps
5,NOXM8,NOXM8-3,0.0349592307692308,0.0659394686907021,ptps
6,NOXM8,NOXM8-3,0.00366,0.00549632342098795,ptps
7,NOXM8,NOXM8-3,0,0.000146918880455408,ptps
8,NOXM8,NOXM8-3,8.29964412811388e-05,0.00143282051282051,ptps
9,NOXM8,NOXM8-3,0.0087732745891879,0.0117897435897436,ptps
10,NOXM8,NOXM8-3,0.126417692307692,0.163891026796301,ptps
11,NOXM8,NOXM8-3,0.50490624264706,0.647516410256411,ptps
12,NOXM8,NOXM8-3,0.753260827798861,0.92702358974359,ptps
1,NRKW1,NRKW1-3,0.349206361480077,0.52743075,ptps
2,NRKW1,NRKW1-3,0.307636171875,0.51917525,ptps
3,NRKW1,NRKW1-3,0.201008894686907,0.436152820512821,ptps
4,NRKW1,NRKW1-3,0.0945977426470591,0.250058205128205,ptps
5,NRKW1,NRKW1-3,0.0228009108159394,0.0518692307692308,ptps
6,NRKW1,NRKW1-3,0.00164769230769231,0.00447247726714181,ptps
7,NRKW1,NRKW1-3,2.30769230769231e-05,0.000598790322580644,ptps
8,NRKW1,NRKW1-3,2.30769230769231e-06,0.000361655990510082,ptps
9,NRKW1,NRKW1-3,6e-04,0.00250537508930701,ptps
10,NRKW1,NRKW1-3,0.0326571520037944,0.0712066666666667,ptps
11,NRKW1,NRKW1-3,0.200012889705882,0.384153846153846,ptps
12,NRKW1,NRKW1-3,0.387084556451615,0.62606641025641,ptps
1,NSPW1,NSPW1-3,0.13061025,0.211198956356737,ptps
2,NSPW1,NSPW1-3,0.1276335,0.179664546875,ptps
3,NSPW1,NSPW1-3,0.0474364682163187,0.0765317948717949,ptps
4,NSPW1,NSPW1-3,0.0151539044117647,0.0208492307692308,ptps
5,NSPW1,NSPW1-3,0.000188666982922201,0.00295307692307692,ptps
6,NSPW1,NSPW1-3,0,5.35897435897436e-05,ptps
7,NSPW1,NSPW1-3,0,0,ptps
8,NSPW1,NSPW1-3,0,0,ptps
9,NSPW1,NSPW1-3,0,5.64102564102564e-06,ptps
10,NSPW1,NSPW1-3,0.00184846153846154,0.00427012331041024,ptps
11,NSPW1,NSPW1-3,0.0480323076923077,0.0726568602941176,ptps
12,NSPW1,NSPW1-3,0.143706923076923,0.222891935483871,ptps
1,NSSW1,NSSW1-3,0.378051297438331,0.4963585,ptps
2,NSSW1,NSSW1-3,0.341649210937501,0.48857325,ptps
3,NSSW1,NSSW1-3,0.251249067836813,0.391238974358974,ptps
4,NSSW1,NSSW1-3,0.109464352941177,0.218648974358974,ptps
5,NSSW1,NSSW1-3,0.0199129909867172,0.0418535897435897,ptps
6,NSSW1,NSSW1-3,0.000602174981567953,0.00163871794871795,ptps
7,NSSW1,NSSW1-3,2.09203036053131e-06,2.25641025641026e-05,ptps
8,NSSW1,NSSW1-3,0,2.82051282051282e-06,ptps
9,NSSW1,NSSW1-3,0.000340045248868778,0.000581025641025641,ptps
10,NSSW1,NSSW1-3,0.0243437087977233,0.0576202564102564,ptps
11,NSSW1,NSSW1-3,0.209621867647059,0.34683,ptps
12,NSSW1,NSSW1-3,0.420289881404175,0.608443846153846,ptps
1,OCDO3,OCDO3-3,0.52548525,0.699098712049335,ptps
2,OCDO3,OCDO3-3,0.47483325,0.625060447916668,ptps
3,OCDO3,OCDO3-3,0.360265384615385,0.462233750000001,ptps
4,OCDO3,OCDO3-3,0.218893846153846,0.287559924019608,ptps
5,OCDO3,OCDO3-3,0.0523246153846154,0.0754863519924097,ptps
6,OCDO3,OCDO3-3,0.003979021872696,0.00568333333333333,ptps
7,OCDO3,OCDO3-3,1.84615384615385e-05,0.000266285578747628,ptps
8,OCDO3,OCDO3-3,1.70818505338078e-06,1.12820512820513e-05,ptps
9,OCDO3,OCDO3-3,0.00314547749464158,0.00436051282051282,ptps
10,OCDO3,OCDO3-3,0.0628869230769231,0.102381880483756,ptps
11,OCDO3,OCDO3-3,0.332106923076923,0.438459352941177,ptps
12,OCDO3,OCDO3-3,0.563335384615385,0.725627575901328,ptps
1,OCUO3,OCUO3-3,0.07146225,0.137127054079697,ptps
2,OCUO3,OCUO3-3,0.071921390625,0.090772,ptps
3,OCUO3,OCUO3-3,0.00686907495256167,0.0349828205128205,ptps
4,OCUO3,OCUO3-3,0.00218982352941177,0.0111551282051282,ptps
5,OCUO3,OCUO3-3,0,0.000973076923076923,ptps
6,OCUO3,OCUO3-3,0,1.12820512820513e-05,ptps
7,OCUO3,OCUO3-3,0,0,ptps
