year,month,day,hour,flow_cfs
2002,10,7,6,4150.0576
2002,10,7,12,4173.792
2002,10,7,18,4169.5083
2002,10,8,0,4118.6597
2002,10,8,6,4082.7188
2002,10,8,12,4066.508
2002,10,8,18,4030.9983
2002,10,9,0,4026.639
2002,10,9,6,4011.7954
2002,10,9,12,3996.6936
2002,10,9,18,3961.0005
2002,10,10,0,3960.3115
2002,10,10,6,3993.3352
2002,10,10,12,4048.1558
2002,10,10,18,4069.339
2002,10,11,0,4047.284
2002,10,11,6,3998.2112
2002,10,11,12,3963.8098
2002,10,11,18,4512.371
2002,10,12,0,5145.3315
2002,10,12,6,4377.768
2002,10,12,12,4384.937
2002,10,12,18,4007.3606
2002,10,13,0,3998.405
2002,10,13,6,3940.7751
2002,10,13,12,3973.1958
2002,10,13,18,4220.4
2002,10,14,0,4442.664
2002,10,14,6,4365.562
2002,10,14,12,4096.873
2002,10,14,18,4332.4736
2002,10,15,0,4581.421
2002,10,15,6,4640.1274
2002,10,15,12,4354.163
2002,10,15,18,4531.8
2002,10,16,0,4985.7026
2002,10,16,6,5519.5933
2002,10,16,12,6403.762
2002,10,16,18,5553.9297
2002,10,17,0,5273.3037
2002,10,17,6,5695.766
2002,10,17,12,6396.0874
2002,10,17,18,4951.7646
2002,10,18,0,4540.497
2002,10,18,6,5125.817
2002,10,18,12,6036.4004
2002,10,18,18,4201.283
2002,10,19,0,3730.0068
2002,10,19,6,4351.741
2002,10,19,12,5112.491
2002,10,19,18,3763.009
2002,10,20,0,3572.4878
2002,10,20,6,4129.133
2002,10,20,12,4699.254
2002,10,20,18,3695.121
2002,10,21,0,3456.3345
2002,10,21,6,3921.8196
2002,10,21,12,4482.6626
2002,10,21,18,3637.9001
2002,10,22,0,3430.3933
2002,10,22,6,3930.517
2002,10,22,12,4519.3784
2002,10,22,18,3688.3506
2002,10,23,0,3617.3518
2002,10,23,6,4137.7114
2002,10,23,12,4700.675
2002,10,23,18,3839.9927
2002,10,24,0,3592.5732
2002,10,24,6,3900.0012
2002,10,24,12,4374.27
2002,10,24,18,3632.8735
2002,10,25,0,3449.521
2002,10,25,6,3851.2947
2002,10,25,12,4376.2505
2002,10,25,18,3579.6672
2002,10,26,0,3367.9304
2002,10,26,6,3616.6846
2002,10,26,12,4117.734
2002,10,26,18,3995.9292
2002,10,27,0,4413.472
2002,10,27,6,4876.3203
2002,10,27,12,4907.051
2002,10,27,18,3936.6418
2002,10,28,0,3655.4668
2002,10,28,6,4048.9631
2002,10,28,12,4556.1797
2002,10,28,18,3463.2341
2002,10,29,0,3187.8071
2002,10,29,6,3930.5063
2002,10,29,12,4881.702
2002,10,29,18,3468.5518
2002,10,30,0,3524.0073
2002,10,30,6,4462.0386
2002,10,30,12,5395.2266
2002,10,30,18,4297.3833
2002,10,31,0,4262.444
2002,10,31,6,5300.763
2002,10,31,12,6577.642
2002,10,31,18,5127.808
2002,11,1,0,4849.098
2002,11,1,6,5044.2373
2002,11,1,12,5435.301
2002,11,1,18,4855.6426
2002,11,2,0,4751.5234
2002,11,2,6,5016.477
2002,11,2,12,5461.8555
2002,11,2,18,4684.2275
2002,11,3,0,4473.976
2002,11,3,6,4661.8706
2002,11,3,12,4880.378
2002,11,3,18,3890.5183
2002,11,4,0,3860.8853
2002,11,4,6,4348.34
2002,11,4,12,4749.78
2002,11,4,18,3622.0232
2002,11,5,0,3583.2842
2002,11,5,6,4013.1946
2002,11,5,12,4693.506
2002,11,5,18,4008.383
2002,11,6,0,4246.1904
2002,11,6,6,4888.0527
2002,11,6,12,5253.52
2002,11,6,18,4452.179
2002,11,7,0,4493.932
2002,11,7,6,4673.7217
2002,11,7,12,4691.1914
2002,11,7,18,4191.768
2002,11,8,0,4441.2217
2002,11,8,6,4782.7065
2002,11,8,12,4980.138
2002,11,8,18,4236.7935
2002,11,9,0,4224.9424
2002,11,9,6,4552.628
2002,11,9,12,5002.6562
2002,11,9,18,4745.4204
2002,11,10,0,5047.693
2002,11,10,6,5565.318
2002,11,10,12,5678.1455
2002,11,10,18,5133.427
2002,11,11,0,5782.8677
2002,11,11,6,6513.608
2002,11,11,12,6721.663
2002,11,11,18,5315.0034
2002,11,12,0,4967.598
2002,11,12,6,5456.043
2002,11,12,12,6636.639
2002,11,12,18,6985.2607
2002,11,13,0,7131.973
2002,11,13,6,7407.4644
2002,11,13,12,8858.407
2002,11,13,18,10140.194
2002,11,14,0,11631.857
2002,11,14,6,12592.945
2002,11,14,12,12592.17
2002,11,14,18,10728.109
2002,11,15,0,9559.633
2002,11,15,6,9140.335
2002,11,15,12,9010.222
2002,11,15,18,7965.7236
2002,11,16,0,7263.8633
2002,11,16,6,7563.498
2002,11,16,12,9250.353
2002,11,16,18,8733.374
2002,11,17,0,6981.3965
2002,11,17,6,7123.4585
2002,11,17,12,9067.281
2002,11,17,18,8210.388
2002,11,18,0,7873.1113
2002,11,18,6,9290.782
2002,11,18,12,11293.913
2002,11,18,18,11662.18
2002,11,19,0,10514.596
2002,11,19,6,9929.363
2002,11,19,12,12674.676
2002,11,19,18,13436.48
2002,11,20,0,14808.654
2002,11,20,6,17739.924
2002,11,20,12,21100.719
2002,11,20,18,24743.656
2002,11,21,0,27483.459
2002,11,21,6,27515.428
2002,11,21,12,24981.764
2002,11,21,18,22350.203
2002,11,22,0,20336.9
2002,11,22,6,18547.754
2002,11,22,12,17392.422
2002,11,22,18,16751.107
2002,11,23,0,16012.543
2002,11,23,6,15120.172
2002,11,23,12,14342.749
2002,11,23,18,13985.709
2002,11,24,0,14178.997
2002,11,24,6,13693.093
2002,11,24,12,12891.935
2002,11,24,18,12344.579
2002,11,25,0,11861.451
2002,11,25,6,11391.876
2002,11,25,12,11154.101
2002,11,25,18,11520.408
2002,11,26,0,11639.92
2002,11,26,6,10926.111
2002,11,26,12,10601.202
2002,11,26,18,11233.055
2002,11,27,0,11428.216
2002,11,27,6,10999.22
2002,11,27,12,10390.37
2002,11,27,18,10943.14
2002,11,28,0,11133.554
2002,11,28,6,10665.57
2002,11,28,12,10016.701
2002,11,28,18,10581.257
2002,11,29,0,10697.335
2002,11,29,6,10284.065
2002,11,29,12,9475.104
2002,11,29,18,9444.847
2002,11,30,0,8618.651
2002,11,30,6,6940.472
2002,11,30,12,7771.274
2002,11,30,18,5734.2686
2002,12,1,0,5194.1675
2002,12,1,6,5580.237
2002,12,1,12,6077.465
2002,12,1,18,4980.073
2002,12,2,0,4885.9756
2002,12,2,6,5463.0933
2002,12,2,12,5924.1436
2002,12,2,18,5907.7505
2002,12,3,0,5874.651
2002,12,3,6,6666.649
2002,12,3,12,8615.11
2002,12,3,18,9591.44
2002,12,4,0,8621.505
2002,12,4,6,6494.631
2002,12,4,12,6651.4937
2002,12,4,18,7040.835
2002,12,5,0,7819.6465
2002,12,5,6,6065.8936
2002,12,5,12,5321.806
2002,12,5,18,6428.8315
2002,12,6,0,7229.4834
2002,12,6,6,5831.542
2002,12,6,12,4922.8955
2002,12,6,18,5128.53
2002,12,7,0,5255.3604
2002,12,7,6,5163.1567
2002,12,7,12,5153.5127
2002,12,7,18,5274.467
2002,12,8,0,5272.766
2002,12,8,6,5794.019
2002,12,8,12,7775.439
2002,12,8,18,7512.1973
2002,12,9,0,5350.2656
2002,12,9,6,5568.709
2002,12,9,12,7695.345
2002,12,9,18,8034.7095
2002,12,10,0,6908.159
2002,12,10,6,5612.991
2002,12,10,12,7443.416
2002,12,10,18,7769.552
2002,12,11,0,6712.503
2002,12,11,6,4806.387
2002,12,11,12,5522.6934
2002,12,11,18,6758.411
2002,12,12,0,7256.6616
2002,12,12,6,5280.3975
2002,12,12,12,5853.3926
2002,12,12,18,8250.01
2002,12,13,0,8341.147
2002,12,13,6,7082.5884
2002,12,13,12,8589.966
2002,12,13,18,10457.87
2002,12,14,0,12776.6
2002,12,14,6,13802.551
2002,12,14,12,14722.974
2002,12,14,18,13951.814
2002,12,15,0,13083.974
2002,12,15,6,12658.616
2002,12,15,12,12958.93
2002,12,15,18,14636.57
2002,12,16,0,18263.254
2002,12,16,6,22111.633
2002,12,16,12,23799.016
2002,12,16,18,22913.62
2002,12,17,0,20953.78
2002,12,17,6,19071.754
2002,12,17,12,18041.217
2002,12,17,18,17700.594
2002,12,18,0,17339.324
2002,12,18,6,16658.11
2002,12,18,12,15779.257
2002,12,18,18,14969.5625
2002,12,19,0,14240.276
2002,12,19,6,13567.177
2002,12,19,12,13039.466
2002,12,19,18,12878.254
2002,12,20,0,12944.808
2002,12,20,6,13047.193
2002,12,20,12,12494.66
2002,12,20,18,12187.264
2002,12,21,0,10627.939
2002,12,21,6,8645.529
2002,12,21,12,9150.022
2002,12,21,18,8287.414
2002,12,22,0,9150.476
2002,12,22,6,7453.792
2002,12,22,12,7152.1445
2002,12,22,18,7392.976
2002,12,23,0,7524.522
2002,12,23,6,7168.732
2002,12,23,12,8635.777
2002,12,23,18,8880.3545
2002,12,24,0,7939.7393
2002,12,24,6,6839.927
2002,12,24,12,7514.63
2002,12,24,18,5822.565
2002,12,25,0,5636.877
2002,12,25,6,5705.443
2002,12,25,12,5514.2866
2002,12,25,18,5350.449
2002,12,26,0,5386.8096
2002,12,26,6,5532.4985
2002,12,26,12,5388.984
2002,12,26,18,5349.3833
2002,12,27,0,5452.3833
2002,12,27,6,5667.6826
2002,12,27,12,5824.7393
2002,12,27,18,5798.0664
2002,12,28,0,5585.027
2002,12,28,6,5405.1514
2002,12,28,12,5415.926
2002,12,28,18,5797.1406
2002,12,29,0,6520.712
2002,12,29,6,7070.9736
2002,12,29,12,6906.512
2002,12,29,18,6582.196
2002,12,30,0,6335.6157
2002,12,30,6,6240
2002,12,30,12,6171.4443
2002,12,30,18,6009.211
2002,12,31,0,5840.013
2002,12,31,6,5668.4688
2002,12,31,12,6592.8945
2002,12,31,18,8459.217
2003,1,1,0,7229.817
2003,1,1,6,6590.8926
2003,1,1,12,8653.914
2003,1,1,18,9057.819
2003,1,2,0,7951.0527
2003,1,2,6,7108.163
2003,1,2,12,9874.154
2003,1,2,18,10613.754
2003,1,3,0,9878.503
2003,1,3,6,9148.226
2003,1,3,12,13025.009
2003,1,3,18,16519.588
2003,1,4,0,18643.34
2003,1,4,6,20846.002
2003,1,4,12,22997.695
2003,1,4,18,23285.447
2003,1,5,0,21429.254
2003,1,5,6,18691.916
2003,1,5,12,17124.186
2003,1,5,18,18433.734
2003,1,6,0,21359.688
2003,1,6,6,23598.72
2003,1,6,12,23162.459
2003,1,6,18,21656.404
2003,1,7,0,20014.855
2003,1,7,6,18189.254
2003,1,7,12,17100.139
2003,1,7,18,17568.584
2003,1,8,0,16353.296
2003,1,8,6,13298.455
2003,1,8,12,12108.677
2003,1,8,18,13414.565
2003,1,9,0,13811.474
2003,1,9,6,13067.139
2003,1,9,12,12182.626
2003,1,9,18,13602.202
2003,1,10,0,13661.264
2003,1,10,6,13007.819
2003,1,10,12,13689.863
2003,1,10,18,15441.098
2003,1,11,0,15874.3125
2003,1,11,6,15044.556
2003,1,11,12,14124.349
2003,1,11,18,15100.064
2003,1,12,0,15401.917
2003,1,12,6,14727.085
2003,1,12,12,14005.741
2003,1,12,18,15517.037
2003,1,13,0,15130.612
2003,1,13,6,12969.004
2003,1,13,12,13846.026
2003,1,13,18,15827.909
2003,1,14,0,15828.707
2003,1,14,6,14012.576
2003,1,14,12,15096.437
2003,1,14,18,16540.977
2003,1,15,0,15374.835
2003,1,15,6,13782.8955
2003,1,15,12,14849.524
2003,1,15,18,16664.426
2003,1,16,0,15294.666
2003,1,16,6,11754.286
2003,1,16,12,13518.146
2003,1,16,18,15694.125
2003,1,17,0,15207.392
2003,1,17,6,12647.734
2003,1,17,12,12952.31
2003,1,17,18,14736.708
2003,1,18,0,14202.322
2003,1,18,6,12117.568
2003,1,18,12,11957.714
2003,1,18,18,11864.326
2003,1,19,0,11938.23
2003,1,19,6,11996.894
2003,1,19,12,12147.212
2003,1,19,18,12431.724
2003,1,20,0,11856.823
2003,1,20,6,10476.514
2003,1,20,12,11695.096
2003,1,20,18,13506.77
2003,1,21,0,12837.254
2003,1,21,6,9472.478
2003,1,21,12,9253.26
2003,1,21,18,13127.115
2003,1,22,0,13258.64
2003,1,22,6,10910.503
2003,1,22,12,12095.018
2003,1,22,18,14051.412
2003,1,23,0,14269.64
2003,1,23,6,13913.882
2003,1,23,12,13911.644
2003,1,23,18,16512.678
2003,1,24,0,17889.941
2003,1,24,6,18302.393
2003,1,24,12,21700.473
2003,1,24,18,24653.639
2003,1,25,0,23126.291
2003,1,25,6,19574.18
2003,1,25,12,17796.273
2003,1,25,18,18826.37
2003,1,26,0,19767.22
2003,1,26,6,20794.42
2003,1,26,12,22099.695
2003,1,26,18,23865.322
2003,1,27,0,22405.97
2003,1,27,6,22785.303
2003,1,27,12,35641.395
2003,1,27,18,51327.668
2003,1,28,0,55218.48
2003,1,28,6,49504.49
2003,1,28,12,42416.188
2003,1,28,18,36988.84
2003,1,29,0,33497.395
2003,1,29,6,30381.986
2003,1,29,12,27835.277
2003,1,29,18,26990.805
2003,1,30,0,25298.018
2003,1,30,6,23132.482
2003,1,30,12,22409.512
2003,1,30,18,23525.807
2003,1,31,0,24236.373
2003,1,31,6,24971.205
2003,1,31,12,25317.06
2003,1,31,18,25753.805
2003,2,1,0,25979.945
2003,2,1,6,27956.35
2003,2,1,12,31277.414
2003,2,1,18,32147.924
2003,2,2,0,30972.117
2003,2,2,6,29230.98
2003,2,2,12,27182.283
2003,2,2,18,25088.994
2003,2,3,0,23383.217
2003,2,3,6,21548.379
2003,2,3,12,20292.209
2003,2,3,18,19163.537
2003,2,4,0,18323.059
2003,2,4,6,17740.021
2003,2,4,12,17389.344
2003,2,4,18,16999.842
2003,2,5,0,16503.055
2003,2,5,6,16087.696
2003,2,5,12,15897.207
2003,2,5,18,15592.708
2003,2,6,0,15235.345
2003,2,6,6,14762.659
2003,2,6,12,14618.121
2003,2,6,18,15126.005
2003,2,7,0,15286.237
2003,2,7,6,15113.444
2003,2,7,12,14820.214
2003,2,7,18,14515.014
2003,2,8,0,14237.326
2003,2,8,6,13662.835
2003,2,8,12,13561.159
2003,2,8,18,14705.944
2003,2,9,0,15502.345
2003,2,9,6,15316.42
2003,2,9,12,14622.965
2003,2,9,18,15160.752
2003,2,10,0,15446.426
2003,2,10,6,15059.41
2003,2,10,12,14444.026
2003,2,10,18,14991.941
2003,2,11,0,15649.67
2003,2,11,6,14806.76
2003,2,11,12,13000.974
2003,2,11,18,14998.895
2003,2,12,0,16885.443
2003,2,12,6,15099.397
2003,2,12,12,13137.158
2003,2,12,18,14829.707
2003,2,13,0,16824.82
2003,2,13,6,15846.94
2003,2,13,12,14108.988
2003,2,13,18,14622.201
2003,2,14,0,15049.593
2003,2,14,6,14400.099
2003,2,14,12,12951.062
2003,2,14,18,12175.327
2003,2,15,0,11996.065
2003,2,15,6,11754.587
2003,2,15,12,11526.285
2003,2,15,18,11037.915
2003,2,16,0,9029.833
2003,2,16,6,7382.1797
2003,2,16,12,6934.7676
2003,2,16,18,7316.1646
2003,2,17,0,7536.954
2003,2,17,6,8234.477
2003,2,17,12,9917.942
2003,2,17,18,10022.837
2003,2,18,0,8355.646
2003,2,18,6,8130.261
2003,2,18,12,10572.582
2003,2,18,18,10695.301
2003,2,19,0,8802.531
2003,2,19,6,8385.365
2003,2,19,12,10516.502
2003,2,19,18,11247.984
2003,2,20,0,10159.742
2003,2,20,6,9002.267
2003,2,20,12,10651.89
2003,2,20,18,11412.414
2003,2,21,0,10548.771
2003,2,21,6,9462.757
2003,2,21,12,11000.802
2003,2,21,18,11746.7295
2003,2,22,0,10812.918
2003,2,22,6,9994.3545
2003,2,22,12,11381.112
2003,2,22,18,11883.259
2003,2,23,0,10940.373
2003,2,23,6,9146.546
2003,2,23,12,8443.093
2003,2,23,18,8636.972
2003,2,24,0,9451.401
2003,2,24,6,9599.664
2003,2,24,12,8794.157
2003,2,24,18,9455.89
2003,2,25,0,10443.802
2003,2,25,6,9485.76
2003,2,25,12,11716.214
2003,2,25,18,13304.0205
2003,2,26,0,12482.152
2003,2,26,6,11639.952
2003,2,26,12,13768.709
2003,2,26,18,14072.929
2003,2,27,0,12584.464
2003,2,27,6,11584.173
2003,2,27,12,13581.664
2003,2,27,18,13900.385
2003,2,28,0,12425.2
2003,2,28,6,11084.814
2003,2,28,12,12753.608
2003,2,28,18,12625.9375
2003,3,1,0,10573.83
2003,3,1,6,8782.564
2003,3,1,12,8916.489
2003,3,1,18,8451.2295
2003,3,2,0,8361.168
2003,3,2,6,7953.0117
2003,3,2,12,7161.347
2003,3,2,18,7412.706
2003,3,3,0,7433.793
2003,3,3,6,7948.631
2003,3,3,12,9456.504
2003,3,3,18,9816.911
2003,3,4,0,8980.793
2003,3,4,6,7865.081
2003,3,4,12,8616.294
2003,3,4,18,8388.25
2003,3,5,0,9788.839
2003,3,5,6,8993.559
2003,3,5,12,10384.547
2003,3,5,18,11309.544
2003,3,6,0,10033.503
2003,3,6,6,7431.4253
2003,3,6,12,7534.661
2003,3,6,18,10217.588
2003,3,7,0,9714.052
2003,3,7,6,8658.338
2003,3,7,12,10301.062
2003,3,7,18,10477.676
2003,3,8,0,8744.481
2003,3,8,6,8417.614
2003,3,8,12,10187.352
2003,3,8,18,11107.268
2003,3,9,0,10479.064
2003,3,9,6,9013.752
2003,3,9,12,10351.372
2003,3,9,18,11387.237
2003,3,10,0,10522.788
2003,3,10,6,9572.883
2003,3,10,12,10540.117
2003,3,10,18,11102.145
2003,3,11,0,10636.314
2003,3,11,6,9161.077
2003,3,11,12,9571
2003,3,11,18,11449.678
2003,3,12,0,13034.707
2003,3,12,6,12352.179
2003,3,12,12,14200.095
2003,3,12,18,16472.475
2003,3,13,0,18244.602
2003,3,13,6,18833.377
2003,3,13,12,19248.207
2003,3,13,18,20413.959
2003,3,14,0,26759.553
2003,3,14,6,38155.086
2003,3,14,12,45435.035
2003,3,14,18,44791.914
2003,3,15,0,40978.03
2003,3,15,6,37329.445
2003,3,15,12,33902.76
2003,3,15,18,30682.6
2003,3,16,0,27912.508
2003,3,16,6,25214.006
2003,3,16,12,23116.863
2003,3,16,18,21895.945
2003,3,17,0,21822.686
2003,3,17,6,22933.76
2003,3,17,12,22805.215
2003,3,17,18,20882.955
2003,3,18,0,17359.43
2003,3,18,6,16379.506
2003,3,18,12,17757.104
2003,3,18,18,17729.43
2003,3,19,0,16009.551
2003,3,19,6,14295.312
2003,3,19,12,15584.376
2003,3,19,18,15871.31
2003,3,20,0,14511.063
2003,3,20,6,13014.859
2003,3,20,12,14568.134
2003,3,20,18,14906.917
2003,3,21,0,13633.838
2003,3,21,6,11895.702
2003,3,21,12,13358.55
2003,3,21,18,14091.088
2003,3,22,0,14978.8955
2003,3,22,6,15811.483
2003,3,22,12,16201.935
2003,3,22,18,16393.941
2003,3,23,0,17066.094
2003,3,23,6,18805.82
2003,3,23,12,20834.525
2003,3,23,18,21677.223
2003,3,24,0,22660.344
2003,3,24,6,22031.914
2003,3,24,12,20417.889
2003,3,24,18,19495.346
2003,3,25,0,19106.424
2003,3,25,6,18262.428
2003,3,25,12,17026.02
2003,3,25,18,15460.968
2003,3,26,0,13498.6
2003,3,26,6,13044.868
2003,3,26,12,13018.906
2003,3,26,18,13012.662
2003,3,27,0,12743.932
2003,3,27,6,13441.723
2003,3,27,12,15476.5
2003,3,27,18,15998.732
2003,3,28,0,14409.205
2003,3,28,6,12478.449
2003,3,28,12,13991.877
2003,3,28,18,14925.787
2003,3,29,0,13646.571
2003,3,29,6,12054.88
2003,3,29,12,12599.394
2003,3,29,18,11293.311
2003,3,30,0,10757.958
2003,3,30,6,10107.903
2003,3,30,12,9222.819
2003,3,30,18,8956.821
2003,3,31,0,9065.935
2003,3,31,6,9583.916
2003,3,31,12,10124.856
2003,3,31,18,10712.781
2003,4,1,0,12366.377
2003,4,1,6,16677.129
2003,4,1,12,22610.174
2003,4,1,18,24869.777
2003,4,2,0,22172.502
2003,4,2,6,19821.44
2003,4,2,12,20138.49
2003,4,2,18,20188.047
2003,4,3,0,18595.268
2003,4,3,6,16184.798
2003,4,3,12,16921.61
2003,4,3,18,17307.215
2003,4,4,0,15983.114
2003,4,4,6,14515.121
2003,4,4,12,14920.759
2003,4,4,18,15432.282
2003,4,5,0,15472.12
2003,4,5,6,15150.074
2003,4,5,12,14649.648
2003,4,5,18,14867.102
2003,4,6,0,14963.072
2003,4,6,6,14374.137
2003,4,6,12,13693.266
2003,4,6,18,13771.335
2003,4,7,0,14170.902
2003,4,7,6,14341.177
2003,4,7,12,14267.014
2003,4,7,18,13853.152
2003,4,8,0,11931.719
2003,4,8,6,10966.831
2003,4,8,12,12690.251
2003,4,8,18,13271.997
2003,4,9,0,12646.582
2003,4,9,6,13137.556
2003,4,9,12,15304.3955
2003,4,9,18,15712.197
2003,4,10,0,13653.589
2003,4,10,6,13060.121
2003,4,10,12,15434.574
2003,4,10,18,16326.634
2003,4,11,0,16067.708
2003,4,11,6,15653.34
2003,4,11,12,15611.976
2003,4,11,18,15881.406
2003,4,12,0,15787.459
2003,4,12,6,15253.16
2003,4,12,12,15211.504
2003,4,12,18,15958.024
2003,4,13,0,16085.264
2003,4,13,6,15575.238
2003,4,13,12,15303.556
2003,4,13,18,15583.063
2003,4,14,0,15619.736
2003,4,14,6,15220.415
2003,4,14,12,15105.7705
2003,4,14,18,15667.107
2003,4,15,0,15955.569
2003,4,15,6,15891.309
2003,4,15,12,15689.001
2003,4,15,18,15779.159
2003,4,16,0,14217.973
2003,4,16,6,12152.121
2003,4,16,12,13321.1455
2003,4,16,18,14287.486
2003,4,17,0,14404.619
2003,4,17,6,14154.509
2003,4,17,12,14283.073
2003,4,17,18,15032.499
2003,4,18,0,15282.782
2003,4,18,6,14920.404
2003,4,18,12,14557.51
2003,4,18,18,15461.485
2003,4,19,0,15448.794
2003,4,19,6,14469.332
2003,4,19,12,14065.503
2003,4,19,18,15086.395
2003,4,20,0,15223.829
2003,4,20,6,14400.152
2003,4,20,12,13910.825
2003,4,20,18,14850.955
2003,4,21,0,13945.743
2003,4,21,6,11655.7
2003,4,21,12,12919.759
2003,4,21,18,13904.851
2003,4,22,0,12684.407
2003,4,22,6,11164.338
2003,4,22,12,12731.478
2003,4,22,18,14150.44
2003,4,23,0,14325.332
2003,4,23,6,13803.961
2003,4,23,12,13810.548
2003,4,23,18,14866.53
2003,4,24,0,14971.199
2003,4,24,6,14144.649
2003,4,24,12,13866.198
2003,4,24,18,14880.019
2003,4,25,0,15049.862
2003,4,25,6,14195.455
2003,4,25,12,13969.004
2003,4,25,18,15487.199
2003,4,26,0,16196.982
2003,4,26,6,15549.587
2003,4,26,12,14930.06
2003,4,26,18,15527.102
2003,4,27,0,15380.809
2003,4,27,6,14224.818
2003,4,27,12,13816.103
2003,4,27,18,14708.398
2003,4,28,0,14712.457
2003,4,28,6,13788.0625
2003,4,28,12,13342.275
2003,4,28,18,14203.99
2003,4,29,0,14419.689
2003,4,29,6,13684.525
2003,4,29,12,13086.353
2003,4,29,18,13943.009
2003,4,30,0,14266.787
2003,4,30,6,13781.206
2003,4,30,12,13715.503
2003,4,30,18,14772.648
2003,5,1,0,14197.155
2003,5,1,6,12140.754
2003,5,1,12,13705.6
2003,5,1,18,14954.257
2003,5,2,0,13613.225
2003,5,2,6,12332.879
2003,5,2,12,13379.561
2003,5,2,18,13875.961
2003,5,3,0,12212.518
2003,5,3,6,11314.742
2003,5,3,12,12118.43
2003,5,3,18,11077.538
2003,5,4,0,10830.054
2003,5,4,6,10604.755
2003,5,4,12,10682.491
2003,5,4,18,11223.249
2003,5,5,0,10927.575
2003,5,5,6,10368.864
2003,5,5,12,10158.525
2003,5,5,18,10655.625
2003,5,6,0,10822.756
2003,5,6,6,11455.373
2003,5,6,12,12283.752
2003,5,6,18,12160.678
2003,5,7,0,12872.205
2003,5,7,6,11410.821
2003,5,7,12,11171.829
2003,5,7,18,11421.219
2003,5,8,0,12555.886
2003,5,8,6,11225.078
2003,5,8,12,11162.691
2003,5,8,18,10577.651
2003,5,9,0,11242.603
2003,5,9,6,10182.109
2003,5,9,12,11511.184
2003,5,9,18,11986.378
2003,5,10,0,10592.6455
2003,5,10,6,8891.732
2003,5,10,12,8266.5
2003,5,10,18,9063.029
2003,5,11,0,9195.166
2003,5,11,6,8808.086
2003,5,11,12,8473.834
2003,5,11,18,9134.34
2003,5,12,0,9689.94
2003,5,12,6,9370.091
2003,5,12,12,9175.274
2003,5,12,18,9882.41
2003,5,13,0,10451.95
2003,5,13,6,10440.745
2003,5,13,12,10743.749
2003,5,13,18,11709.12
2003,5,14,0,11571.364
2003,5,14,6,11801.152
2003,5,14,12,13645.193
2003,5,14,18,14234.033
2003,5,15,0,12617.896
2003,5,15,6,10762.931
2003,5,15,12,10531.528
2003,5,15,18,11429.441
2003,5,16,0,11650.975
2003,5,16,6,11489.795
2003,5,16,12,11652.492
2003,5,16,18,12464.984
2003,5,17,0,12336.84
2003,5,17,6,12340.661
2003,5,17,12,13691.338
2003,5,17,18,14650.639
2003,5,18,0,13788.537
2003,5,18,6,10785.072
2003,5,18,12,9995.021
2003,5,18,18,10611.288
2003,5,19,0,10769.109
2003,5,19,6,10006.744
2003,5,19,12,9228.342
2003,5,19,18,9793.931
2003,5,20,0,9831.83
2003,5,20,6,9164.103
2003,5,20,12,8777.926
2003,5,20,18,9461.046
2003,5,21,0,9537.448
2003,5,21,6,8982.784
2003,5,21,12,8624.917
2003,5,21,18,9352.202
2003,5,22,0,9469.28
2003,5,22,6,8972.623
2003,5,22,12,8509.56
2003,5,22,18,9249.891
2003,5,23,0,10179.58
2003,5,23,6,10148.537
2003,5,23,12,10130.55
2003,5,23,18,11400.003
2003,5,24,0,12013.955
2003,5,24,6,12833.54
2003,5,24,12,15303.342
2003,5,24,18,16867.94
2003,5,25,0,16850.256
2003,5,25,6,16706.535
2003,5,25,12,18448.566
2003,5,25,18,22082.41
2003,5,26,0,23779.9
2003,5,26,6,24988.21
2003,5,26,12,26309.955
2003,5,26,18,25173.502
2003,5,27,0,22003.176
2003,5,27,6,19787.758
2003,5,27,12,20266.633
2003,5,27,18,20251.576
2003,5,28,0,18544.256
2003,5,28,6,16766.125
2003,5,28,12,17823.162
2003,5,28,18,18896.346
2003,5,29,0,19388.674
2003,5,29,6,19674.986
2003,5,29,12,19524.582
2003,5,29,18,20639.701
2003,5,30,0,22078.912
2003,5,30,6,22303.207
2003,5,30,12,23165.549
2003,5,30,18,23123.43
2003,5,31,0,21978.277
2003,5,31,6,20623.49
2003,5,31,12,21313.336
2003,5,31,18,21544.146
2003,6,1,0,20940.746
2003,6,1,6,20257.389
2003,6,1,12,21437.23
2003,6,1,18,21963.543
2003,6,2,0,20465.13
2003,6,2,6,18427.371
2003,6,2,12,19452.064
2003,6,2,18,20173.334
2003,6,3,0,19965.512
2003,6,3,6,19732.055
2003,6,3,12,19618.043
2003,6,3,18,19377.697
2003,6,4,0,18685.201
2003,6,4,6,18258.11
2003,6,4,12,18203.762
2003,6,4,18,18258.682
2003,6,5,0,18345.33
2003,6,5,6,18644.621
2003,6,5,12,18729.225
2003,6,5,18,18976.967
2003,6,6,0,19781.549
2003,6,6,6,20980.162
2003,6,6,12,21325.06
2003,6,6,18,21310.227
2003,6,7,0,21408.34
2003,6,7,6,21544.342
2003,6,7,12,22642.885
2003,6,7,18,23653.875
2003,6,8,0,24670.363
2003,6,8,6,25591.83
2003,6,8,12,25677.371
2003,6,8,18,25717.973
2003,6,9,0,26681.635
2003,6,9,6,27257.383
2003,6,9,12,26118.37
2003,6,9,18,25209.13
2003,6,10,0,25317.459
2003,6,10,6,25296.62
2003,6,10,12,24425.463
2003,6,10,18,23758.252
2003,6,11,0,23206.56
